GrainID	O11	O12	O13	O21	O22	O23	O31	O32	O33	X	Y	Z	a	b	c	alpha	beta	gamma	DiffPos	DiffOme	DiffAngle	GrainRadius	Confidence	eFab11	eFab12	eFab13	eFab21	eFab22	eFab23	eFab31	eFab32	eFab33	eKen11	eKen12	eKen13	eKen21	eKen22	eKen23	eKen31	eKen32	eKen33	RMSErrorStrain	PhaseNr	Eul0	Eul1	Eul2
9690	0.543062	0.207410	0.813678	0.606103	0.573817	-0.550799	-0.581145	0.792289	0.185907	462.196391	289.473123	182.593400	2.931074	2.928418	4.673406	90.006401	90.004394	119.937795	122.650644	0.110932	0.096547	57.265803	0.920213	-42.482383	1852.737943	-195.500477	1852.737943	1394.402403	598.268767	-195.500477	598.268767	1111.613359	-72.067562	1384.484812	-99.223767	1384.484812	713.862911	527.338745	-99.223767	527.338745	1210.689056	601.764864	1.000000	88.260483	84.769006	245.638455	
9657	0.321989	0.399798	0.858193	0.286339	0.822885	-0.490788	-0.902410	0.403764	0.150482	-78.105658	71.852616	3.600080	2.919490	2.925759	4.676024	89.896155	90.274755	119.640864	574.731514	0.259117	0.295257	54.221877	0.803191	125.228802	2692.483853	3095.351305	2692.483853	2614.125387	446.499861	3095.351305	446.499861	-1632.799677	-141.609069	1306.105252	170.795417	1306.105252	969.842456	160.498564	170.795417	160.498564	1538.037366	836.198823	1.000000	88.057364	75.139202	258.662786	
9699	0.541298	0.341448	-0.768386	0.248483	0.808062	0.534131	0.803281	-0.480055	0.352558	473.111725	-1.245217	-222.220389	2.930013	2.929776	4.671908	89.974611	90.130083	120.013788	253.387090	0.118079	0.134797	34.159662	0.803191	809.734788	1695.472751	873.376973	1695.472751	-410.629830	-952.885109	873.376973	-952.885109	1076.400278	-547.441312	1093.380423	735.004569	1093.380423	-335.117403	-129.909381	735.004569	-129.909381	1465.634708	762.597156	1.000000	268.200844	79.687156	107.630667	
9660	0.443608	0.380776	0.811308	0.413032	0.716529	-0.562131	-0.795372	0.584462	0.160585	330.980132	439.361263	-177.914474	2.929218	2.922729	4.677781	89.902400	90.009477	120.040714	201.509566	0.131793	0.125823	40.877206	0.813830	251.884548	65.765136	-326.640394	65.765136	-1832.658626	-272.549480	-326.640394	-272.549480	1359.518372	369.369031	840.959271	-85.962277	840.959271	250.538026	99.040273	-85.962277	99.040273	1100.087299	672.871292	1.000000	0.000000	0.000000	0.000000	
9698	0.274294	0.503677	0.819197	0.382659	0.724348	-0.573495	-0.882240	0.470780	0.005947	99.205017	-157.662436	-188.046401	2.927981	2.929526	4.676142	90.020202	90.022542	120.023209	125.405188	0.120469	0.108927	63.899683	1.000000	11.080105	867.282237	-120.582729	867.282237	-44.263232	179.206861	-120.582729	179.206861	1540.609835	-164.538745	986.772378	162.275000	986.772378	251.194129	61.666806	162.275000	61.666806	986.430299	585.544395	1.000000	0.000000	0.000000	0.000000	
9700	0.508808	0.292306	-0.809735	0.572751	0.587275	0.571896	0.642705	-0.754762	0.131392	316.234082	454.716037	-242.168542	2.928509	2.930314	4.674094	89.965642	90.004142	119.906528	205.747159	0.129844	0.118578	48.029364	0.877660	-72.450414	1868.792918	373.973657	1868.792918	1873.683999	-214.486747	373.973657	-214.486747	894.840686	213.789039	1524.412349	114.100614	1524.412349	377.467982	-287.863561	114.100614	-287.863561	1121.340168	1126.158883	1.000000	0.000000	0.000000	0.000000	
9706	0.397784	0.511736	-0.761515	0.045390	0.818008	0.573415	0.916361	-0.262663	0.302162	-291.095385	-241.595706	230.553184	2.926314	2.926951	4.676602	90.024596	89.982227	120.098597	187.605912	0.130774	0.118206	42.484546	0.835106	-633.209153	-37.863327	486.197016	-37.863327	-915.454733	134.590370	486.197016	134.590370	943.343136	153.239018	1054.592812	67.689874	1054.592812	176.602371	-316.996023	67.689874	-316.996023	1001.550722	1086.021236	1.000000	87.898373	70.343274	266.148804	
9714	0.660334	0.183978	0.728091	0.449267	0.680113	-0.579318	-0.601767	0.709650	0.366447	158.121102	114.682207	238.429768	2.930093	2.926523	4.672459	90.021447	90.006166	120.001978	124.299563	0.117808	0.104240	43.015792	0.861702	-243.293344	1231.481957	-298.676451	1231.481957	399.229274	1135.070193	-298.676451	1135.070193	474.622743	-282.666020	1198.283626	-370.353399	1198.283626	342.237888	965.773256	-370.353399	965.773256	592.200195	636.653423	1.000000	0.000000	0.000000	0.000000	
9713	0.483881	0.408922	0.773725	0.421911	0.665577	-0.615633	-0.766720	0.624336	0.149532	-178.377929	113.585734	100.423056	2.926622	2.928651	4.674363	89.993407	89.993494	119.942733	111.971596	0.112630	0.097293	73.390015	1.000000	-192.642975	1227.677231	-657.810361	1227.677231	380.407549	-360.348420	-657.810361	-360.348420	987.608536	143.667737	1221.498665	-711.932144	1221.498665	274.524777	-525.082396	-711.932144	-525.082396	1033.210886	416.055588	1.000000	87.825277	63.403303	295.143328	
9724	0.725124	-0.034365	-0.687760	0.575416	0.578878	0.577752	0.378275	-0.814690	0.439532	207.176014	-21.181232	-109.808259	2.928624	2.929579	4.675113	90.020118	90.008190	120.023370	93.496733	0.106071	0.092770	76.076689	0.994444	216.233012	827.583963	594.469760	827.583963	194.741733	-806.311915	594.469760	-806.311915	1113.250195	-112.286368	801.469411	712.367119	801.469411	216.878213	-791.709031	712.367119	-791.709031	1032.680047	595.485408	1.000000	0.000000	0.000000	0.000000	
9729	0.450129	0.581394	0.677771	-0.111995	0.789771	-0.603094	-0.885918	0.195566	0.420611	426.943368	506.041657	-33.166151	2.931269	2.926491	4.677155	90.048570	90.040549	119.991404	133.651678	0.115154	0.098392	45.014032	0.856383	617.072063	708.027311	160.474438	708.027311	133.272344	1373.297951	160.474438	1373.297951	1380.136189	-10.495264	451.801632	-194.514147	451.801632	177.384477	884.057883	-194.514147	884.057883	1401.048444	386.219389	1.000000	87.839222	70.326744	266.193979	
9708	0.546454	0.391811	-0.740188	0.514770	0.540006	0.665893	0.660611	-0.744906	0.093396	-343.635339	-91.418847	-237.579786	2.928517	2.925932	4.675491	89.981936	90.039251	120.020042	160.575302	0.105519	0.099092	52.186915	0.909574	-486.179999	753.845258	-59.446539	753.845258	256.140374	-651.112955	-59.446539	-651.112955	584.817558	483.095665	1379.637880	219.388335	1379.637880	463.184019	-383.863091	219.388335	-383.863091	862.892217	440.716077	1.000000	0.000000	0.000000	0.000000	
9732	0.548620	0.458285	-0.699284	0.254004	0.705493	0.661639	0.796559	-0.540610	0.270641	-55.441506	459.128749	-207.753197	2.927402	2.929598	4.669876	90.053461	90.067668	120.008120	183.394181	0.117385	0.113821	63.546193	0.973404	54.819332	1489.411373	152.919575	1489.411373	-1501.146102	-595.865874	152.919575	-595.865874	1592.165964	160.638445	1073.382632	344.007068	1073.382632	55.257998	-376.627014	344.007068	-376.627014	1375.860961	643.406478	1.000000	0.000000	0.000000	0.000000	
9725	0.510442	0.487468	0.708395	0.516692	0.484637	-0.705802	-0.687371	0.726293	-0.004492	-170.665854	-394.536651	238.668685	2.927301	2.927809	4.676110	89.908317	89.970282	120.087190	178.571656	0.110138	0.101106	49.942582	0.904255	535.797507	265.212051	387.563007	265.212051	-1674.578706	294.298704	387.563007	294.298704	1171.513406	813.239779	948.601112	215.241990	948.601112	-62.713776	-100.472236	215.241990	-100.472236	1059.003156	438.611524	1.000000	0.000000	0.000000	0.000000	
9733	0.453670	0.600801	-0.658202	0.232324	0.633303	0.738214	0.860359	-0.487823	0.147729	-58.365435	220.731026	-138.068214	2.928652	2.930916	4.668492	89.980697	89.890275	119.994561	117.841587	0.109294	0.108697	38.186423	0.813830	920.683146	1650.583883	612.463881	1650.583883	-1933.194391	-560.358056	612.463881	-560.358056	1876.820553	1039.722575	1560.067271	654.630221	1560.067271	-1756.392474	-393.939663	654.630221	-393.939663	1760.460477	482.833826	1.000000	267.538762	65.100679	110.555347	
9752	0.644710	0.448771	0.618838	0.225315	0.662015	-0.714825	-0.730471	0.600289	0.325692	430.994754	-395.584302	219.332164	2.928711	2.929534	4.680074	89.920715	90.075794	120.065446	174.403019	0.122865	0.115688	43.474565	0.872340	287.704792	347.203671	330.875994	347.203671	-78.416721	190.628044	330.875994	190.628044	1963.158511	-335.667177	784.058131	-292.970172	784.058131	-151.735678	496.266384	-292.970172	496.266384	1699.418913	613.848548	1.000000	88.178624	84.792840	245.655819	
9740	0.756307	0.137643	0.639573	0.562464	0.362476	-0.743133	-0.334117	0.921773	0.196724	-279.512448	351.697732	151.790741	2.929958	2.926903	4.672993	89.844084	90.030539	120.019418	131.042091	0.108757	0.100499	77.920005	1.000000	860.519878	1294.996514	15.869642	1294.996514	-1593.390162	-698.338281	15.869642	-698.338281	1381.082347	749.850046	1167.143004	-288.187841	1167.143004	-954.951824	-197.861771	-288.187841	-197.861771	1552.083308	762.858418	1.000000	272.011560	71.027946	105.739034	
9756	0.838355	-0.309443	-0.448782	0.530161	0.654398	0.539159	0.126843	-0.689934	0.712673	170.251710	-36.641739	-217.084489	2.928957	2.928360	4.680260	90.001944	90.067849	120.037807	146.944329	0.117102	0.103725	43.366080	0.845745	1522.958400	-105.346784	194.238216	-105.346784	101.760631	-633.481478	194.238216	-633.481478	549.951949	1176.096989	-235.568769	887.816931	-235.568769	276.341621	-436.759522	887.816931	-436.759522	-108.059858	574.315192	1.000000	87.602308	87.036488	266.509146	
9755	0.563974	0.538910	0.625712	0.358326	0.522953	-0.773388	-0.744004	0.660381	0.101826	257.292230	445.867658	-162.584740	2.931668	2.928935	4.670062	89.987006	90.076410	119.895954	173.670095	0.117780	0.110391	36.995252	0.808511	1939.249550	2615.079922	-155.007953	2615.079922	-579.606620	-14.693663	-155.007953	-14.693663	1190.139252	882.611648	1750.114682	194.409346	1750.114682	-468.089956	428.105083	194.409346	428.105083	1493.242484	422.422526	1.000000	0.000000	0.000000	0.000000	
9746	0.572823	0.585850	-0.573289	0.043087	0.676913	0.734804	0.818550	-0.445616	0.362508	-194.792649	-278.481330	54.864689	2.928071	2.929457	4.673619	89.995417	89.993037	120.032502	132.450402	0.117148	0.104800	41.245400	0.861702	116.476113	811.590271	468.512902	811.590271	-343.160847	-907.962076	468.512902	-907.962076	1108.867191	44.488241	923.091718	888.396233	923.091718	343.715228	-582.264608	888.396233	-582.264608	887.630692	583.203288	1.000000	0.000000	0.000000	0.000000	
9763	0.848456	0.126895	0.513829	0.488646	0.185178	-0.852604	-0.203341	0.974478	0.095109	-130.535434	-309.442769	-14.274744	2.926615	2.928033	4.675560	89.993824	90.007834	119.958914	150.056754	0.108583	0.113974	42.640438	0.861702	534.360458	971.732283	343.560503	971.732283	-310.380079	332.440172	343.560503	332.440172	830.310207	639.366524	1073.081743	612.224208	1073.081743	-261.554586	356.466136	612.224208	356.466136	875.621068	388.290391	1.000000	0.000000	0.000000	0.000000	
9768	0.847506	0.126293	0.515543	0.490472	0.184964	-0.851602	-0.202909	0.974596	0.094815	-129.429587	-303.165012	-15.884568	2.927606	2.928119	4.675389	89.999349	90.023694	120.044939	166.054749	0.126537	0.118315	43.161265	0.861702	349.175911	603.426854	278.654100	603.426854	-709.452475	425.882982	278.654100	425.882982	878.885794	652.906493	1077.888137	614.521374	1077.888137	-266.523649	401.459129	614.521374	401.459129	818.047448	397.775932	1.000000	267.400228	74.661518	70.607505	
9770	0.900734	-0.133814	-0.413246	0.431719	0.170803	0.885689	-0.047933	-0.976176	0.211618	-146.872106	-239.799949	17.384850	2.927684	2.929996	4.677749	90.018494	90.013826	120.027173	219.213765	0.124475	0.135527	37.407047	0.845745	277.097349	562.829533	217.602303	562.829533	-76.992773	-246.878248	217.602303	-246.878248	1670.336526	400.056559	603.000983	655.203114	603.000983	-425.763413	-6.161085	655.203114	-6.161085	1812.981627	748.106321	1.000000	0.000000	0.000000	0.000000	
9772	0.819100	0.404340	0.406923	0.335004	0.238664	-0.911496	-0.465671	0.882928	0.060034	-246.714131	511.435844	-83.516423	2.925602	2.929997	4.668242	90.083925	89.963786	119.977278	206.650590	0.116700	0.117340	39.509249	0.827778	53.527137	744.826642	-627.304877	744.826642	-2245.974626	719.542017	-627.304877	719.542017	1821.838440	385.072971	330.423539	-502.562813	330.423539	-765.551759	407.038070	-502.562813	407.038070	1346.583396	978.050548	1.000000	87.166648	66.227181	297.386280	
9775	0.928070	-0.119428	0.352736	0.370200	0.192935	-0.908696	0.040469	0.973916	0.223269	-321.630904	-23.945583	43.680787	2.928032	2.930270	4.674447	89.921493	90.041767	120.029966	114.549672	0.113513	0.105885	60.704686	0.984043	445.132131	724.596010	-100.097374	724.596010	-1041.807485	-3.943518	-100.097374	-3.943518	1944.799646	488.703204	766.414470	-240.614190	766.414470	-1023.076546	-69.638590	-240.614190	-69.638590	1928.476884	480.176558	1.000000	0.000000	0.000000	0.000000	
9776	0.900005	-0.135166	-0.414392	0.433093	0.169998	0.885173	-0.049199	-0.976131	0.211539	-147.664296	-242.462608	15.824117	2.929045	2.930124	4.678091	90.029140	89.948776	120.075554	185.014268	0.136155	0.131625	37.521988	0.845745	293.918493	575.170272	704.060722	575.170272	-27.368216	87.052825	704.060722	87.052825	1696.565603	403.794180	612.716120	655.487231	612.716120	-417.196509	-5.403359	655.487231	-5.403359	1808.522649	748.204638	1.000000	267.341776	82.362365	79.742734	
9787	0.955716	0.289242	-0.054284	-0.281726	0.845884	-0.452894	-0.085077	0.448132	0.889911	-235.055590	186.044937	-231.287259	2.926705	2.928261	4.679177	90.101273	90.043879	119.998709	176.756906	0.107550	0.109543	56.252343	0.936170	681.585641	-138.787609	-119.403397	-138.787609	1841.337750	-278.733654	-119.403397	-278.733654	-991.153092	692.408315	375.519453	-208.622539	375.519453	870.950432	-82.203094	-208.622539	-82.203094	-129.759596	456.234074	1.000000	87.278357	71.383031	287.966981	
9797	0.948030	-0.234475	0.215084	-0.039577	0.583830	0.810910	-0.315711	-0.777280	0.544209	155.747408	-302.823966	56.922368	2.923349	2.926519	4.678792	90.050612	89.977536	119.952686	166.303013	0.140309	0.115088	74.047534	1.000000	-352.412556	302.125454	-272.863506	302.125454	-443.112942	-315.688069	-272.863506	-315.688069	968.070985	60.806454	-91.293572	-2.701119	-91.293572	211.974183	-1019.562242	-2.701119	-1019.562242	1085.021794	613.956516	1.000000	87.016005	65.123759	255.633810	
9795	0.728015	-0.627909	0.275190	0.032848	0.432890	0.900853	-0.684777	-0.646797	0.335775	-313.209472	228.910968	12.496440	2.928134	2.924113	4.671840	89.973054	90.015891	119.905765	160.781071	0.117534	0.110355	43.890413	0.861702	-357.540168	-159.202085	-34.527246	-159.202085	-1276.094557	-1284.235251	-34.527246	-1284.235251	1607.327150	388.586849	-409.174730	-500.654169	-409.174730	-1421.503687	-785.262377	-500.654169	-785.262377	1623.594661	541.908808	1.000000	87.187411	86.749271	274.679066	
9800	0.907126	0.115804	0.404614	-0.415315	0.090766	0.905146	0.068091	-0.989124	0.130430	272.251429	-193.560850	136.166452	2.932804	2.929702	4.676181	89.948288	89.997759	120.012814	175.139844	0.142657	0.128301	54.909929	0.952128	1803.466554	-899.373056	269.936843	-899.373056	-336.767276	-1003.273301	269.936843	-1003.273301	1862.580604	1201.019999	-291.359917	-483.989913	-291.359917	-663.039806	-431.042657	-483.989913	-431.042657	1638.091346	424.079861	1.000000	0.000000	0.000000	0.000000	
9803	0.674651	-0.620499	-0.399790	-0.137285	0.426684	-0.893925	0.725261	0.657975	0.202677	-53.092330	-307.298347	-249.961458	2.928023	2.930659	4.672157	89.969778	89.961273	120.019511	184.595678	0.106259	0.109815	42.283304	0.845745	1179.557203	-1338.553672	358.560003	-1338.553672	-1202.973404	-181.849087	358.560003	-181.849087	1118.423882	1278.846658	-1117.768579	368.565651	-1117.768579	-1029.260656	-35.284144	368.565651	-35.284144	1338.849049	1316.224436	1.000000	0.000000	0.000000	0.000000	
9811	0.661412	-0.558833	-0.500245	-0.319059	0.393967	-0.861975	0.678779	0.729729	0.082274	-399.750254	449.484086	-150.941934	2.926185	2.918268	4.677299	90.097941	89.965675	119.904014	247.785656	0.149022	0.125980	50.783128	0.888298	-1095.121902	1073.347238	-464.672835	1073.347238	-1559.174436	819.531654	-464.672835	819.531654	1145.231779	832.534901	-885.155905	-464.677894	-885.155905	-528.407018	40.424763	-464.677894	40.424763	1129.199696	476.554171	1.000000	0.000000	0.000000	0.000000	
9807	0.586885	-0.625249	-0.514422	-0.229697	0.480673	-0.846282	0.776405	0.614831	0.138482	213.723467	477.197850	-25.099183	2.928223	2.929730	4.678477	89.945168	90.031235	120.008678	164.325840	0.117057	0.108877	39.532328	0.840426	1173.118579	-583.508902	-326.110822	-583.508902	-226.951976	160.905221	-326.110822	160.905221	1359.226835	1030.794590	-906.842120	-22.048050	-906.842120	-812.815740	-141.047491	-22.048050	-141.047491	1390.831860	1307.018714	1.000000	87.110685	86.172626	285.306553	
9819	0.824942	0.010542	-0.565122	-0.510210	0.444131	-0.736506	0.243227	0.895905	0.371760	-13.686002	-317.496143	195.702484	2.926627	2.928283	4.679594	89.945724	90.003074	119.978135	270.298812	0.121839	0.148625	39.856094	0.803191	199.195648	-427.589336	241.992243	-427.589336	150.180897	-43.331013	241.992243	-43.331013	1462.598245	165.994842	-377.558663	550.903142	-377.558663	-151.342010	729.978258	550.903142	729.978258	1281.724700	800.667340	1.000000	0.000000	0.000000	0.000000	
9820	0.452319	-0.580342	0.677214	-0.416688	0.533837	0.735797	-0.788535	-0.615003	-0.000357	121.850567	257.588824	-168.236734	2.927082	2.932439	4.673101	89.904627	90.031702	119.996078	111.110946	0.115718	0.101215	74.405556	0.989362	1061.018457	-1621.391956	-1069.074055	-1621.391956	-637.606732	355.476040	-1069.074055	355.476040	1395.315988	1009.377927	-1823.667617	-776.782120	-1823.667617	-607.396364	-35.266683	-776.782120	-35.266683	1406.128857	336.890304	1.000000	0.000000	0.000000	0.000000	
9821	0.696247	-0.345991	-0.628912	-0.220304	0.730876	-0.645977	0.683160	0.588311	0.432647	-444.975522	371.750257	35.377065	2.928338	2.923899	4.676069	89.962417	90.026625	119.914477	162.171067	0.115513	0.115733	37.079547	0.803191	656.562151	-424.827081	1151.203193	-424.827081	-886.278004	-92.567951	1151.203193	-92.567951	1015.894384	774.936260	-671.871563	883.360045	-671.871563	-302.780095	427.482963	883.360045	427.482963	964.061163	705.306709	1.000000	0.000000	0.000000	0.000000	
9822	0.714038	-0.084308	0.695016	-0.648616	0.294016	0.702042	-0.263537	-0.952081	0.155254	-341.680213	-98.283887	-169.111509	2.931614	2.927361	4.672065	89.967582	90.064375	120.010461	154.290433	0.126954	0.117988	52.132875	0.920213	618.386267	-1834.228594	334.402015	-1834.228594	-289.672804	-717.197517	334.402015	-717.197517	937.729494	802.132312	-1100.543967	619.057436	-1100.543967	-396.409949	-332.373197	619.057436	-332.373197	1385.306932	395.015273	1.000000	0.000000	0.000000	0.000000	
9835	0.566788	-0.407714	0.715906	-0.293196	0.712251	0.637758	-0.769927	-0.571374	0.284155	-40.662229	-122.444482	-62.055186	2.929563	2.927229	4.675413	90.070292	89.987984	119.973870	121.753678	0.131810	0.119377	56.227995	0.941489	380.215012	-1161.553710	-404.594372	-1161.553710	-325.235219	158.382304	-404.594372	158.382304	1549.812494	681.335837	-1393.908252	-765.675968	-1393.908252	-453.171225	6.315281	-765.675968	6.315281	1201.613458	476.204331	1.000000	0.000000	0.000000	0.000000	
